date,ashland,athens,barkleydam,beaverfalls,beechforklake,belleville,branchland,brookville,calhoun,cannelton,catawba,charleston,dashields,elizabeth2,elizabeth,emsworth,evansville,fullersstation,golconda,grayson,greenup,hamilton,hannibal,higby,huntington,jt-myers,lockport,markland,mcalpine,mcconnelsville,meldahl,milford,montgomery,mountcarmel,natrona,newburgh,new-cumberland,old-shawneetown,perintown,pike-island,pointpleasant,racine,rc-byrd,shepherdsville,smithland,sutersville,wayne,willow-island,yatesvillelake
2007-12-09,111704.79,810.0,6200.0,4130.0,37.5,92975.19,460.0,465.0,9131.0,154643.31,2009.0,7350.0,62828.68,23779.0,1850.0,62761.59,168868.04,1270.0,193706.88,120.0,112984.29,3670.0,74218.71,6390.0,102901.46,171605.26,3066.0,138930.87,144805.2,8400.0,126839.08,2033.0,67510.34,17924.0,33345.0,158404.36,69611.81,190045.22,714.0,71214.26,98803.49,94441.61,107514.03,1452.0,194182.63,3254.0,110.0,76353.08,27.6
2007-12-10,141518.13,4612.0,6200.0,9200.0,873.1,128497.06,1519.0,1149.0,16500.0,168181.96,12100.0,15066.0,102935.82,54302.0,11477.0,104405.55,182772.9,3043.0,200881.61,735.0,141100.36,5326.0,105263.3,14669.0,121754.5,180563.89,14100.0,157752.16,164264.91,9992.0,145584.26,4770.0,110400.45,19691.0,28872.0,166674.03,109757.09,199658.2,750.0,106195.27,120979.44,125059.41,139896.18,12300.0,200668.19,21194.0,1075.0,103605.47,52.7
2007-12-11,191713.96,3177.0,6325.0,8160.0,919.5,161549.78,1346.0,1115.0,37000.0,204884.59,19400.0,30445.0,104869.7,55891.0,15387.0,104294.47,228651.44,5338.0,239998.47,2889.0,191998.93,5687.0,124553.5,14568.0,191288.25,218836.91,28803.0,203275.43,213588.35,13616.0,194036.07,2660.0,114522.67,19226.0,26311.0,197826.57,118512.41,243824.96,1130.0,120985.23,200049.82,159165.51,189062.37,7000.0,237422.32,14842.0,1294.0,125715.56,1034.7
2007-12-12,215506.9,2185.0,6471.0,10200.0,647.7,158444.9,1121.0,1537.0,42000.0,253413.58,18600.0,32816.0,78306.22,33300.0,8062.0,76527.85,284406.59,5725.0,291307.13,1581.0,217542.93,6602.0,113460.82,12892.0,219310.88,272052.37,24100.0,252322.53,266643.16,15513.0,232971.69,3340.0,91712.33,18456.0,24795.0,243663.81,97919.7,297067.77,910.0,105045.77,213595.51,162036.75,205247.93,3600.0,288082.21,10131.0,505.0,119652.55,1004.7
2007-12-13,216999.44,1825.0,6575.0,17000.0,170.6,162416.82,923.0,3119.0,45786.0,299102.3,12500.0,26153.0,105503.85,24932.0,5487.0,106385.34,336397.62,5424.0,348231.24,1316.0,220395.05,13380.0,125860.77,15483.0,192483.74,325518.23,20500.0,283696.61,301183.21,18463.0,246988.58,5420.0,121832.78,21400.0,74133.0,290816.98,123108.32,353578.65,1990.0,122737.28,177450.54,164904.28,204310.97,6050.0,344638.76,7703.0,266.0,128305.16,769.9
2007-12-14,276570.27,5468.0,6675.0,26800.0,687.9,253008.38,2115.0,4257.0,48841.0,343721.88,25850.0,31263.0,208516.95,97309.0,27184.0,212557.0,386102.86,8419.0,408080.79,3816.0,277793.65,18380.0,209665.54,23345.0,232511.08,376282.29,36109.0,322873.26,345409.87,26935.0,285604.38,5560.0,230259.71,30736.0,88724.0,336392.79,226729.22,412847.51,2140.0,215591.89,234812.5,242792.35,273454.2,11661.0,404400.94,29569.0,1494.0,202429.27,783.6
2007-12-15,329194.68,3620.0,6754.0,14000.0,201.1,286158.4,1480.0,3550.0,50026.0,395776.37,26712.0,27780.0,146448.77,47847.0,19440.0,142226.27,439039.86,4060.0,470622.7,3820.0,332000.08,14559.0,210044.77,23160.0,361391.87,428831.29,27474.0,382849.59,401387.23,28070.0,350074.67,2994.0,168070.39,36775.0,60941.0,387148.96,181797.86,474723.26,2870.0,196251.77,377557.57,286175.03,325529.86,5658.0,466879.74,13665.0,570.0,217761.96,776.7
2007-12-16,316495.41,2290.0,11121.0,9050.0,375.8,234412.18,1240.0,3478.0,54216.0,451916.49,24028.0,24410.0,96537.16,28339.0,5770.0,93645.6,498465.95,3350.0,537527.62,1690.0,322774.2,12240.0,155214.89,22570.0,320475.8,487056.48,28490.0,424484.55,447437.38,24620.0,371277.06,8295.0,111146.54,43885.0,44494.0,442982.29,122047.09,541335.62,2964.0,137154.92,290019.76,247598.11,297229.79,18386.0,533602.53,10406.0,240.0,170786.42,764.5
2007-12-17,279042.02,4927.0,16208.0,12800.0,330.3,197305.77,1204.0,2621.0,55800.0,482316.44,13900.0,21556.0,93991.78,36578.0,6599.0,93472.64,540927.94,9750.0,597075.49,1585.0,286464.57,10559.0,128057.06,27152.0,235777.77,534438.43,19400.0,412339.98,450571.1,30677.0,347407.02,4800.0,108328.06,49655.0,41986.0,480987.71,112876.97,597450.03,1330.0,118430.48,209783.23,207327.86,251658.61,8800.0,593857.08,10568.0,145.0,137666.65,696.2
2007-12-18,249994.12,2715.0,33904.0,10600.0,9.7,186754.21,1075.0,2305.0,57000.0,457848.05,9600.0,26154.0,106268.85,33479.0,6116.0,106317.26,536278.46,5272.0,620617.22,686.0,255694.37,7648.0,129279.19,24922.0,219881.19,542349.07,13500.0,370674.2,411493.12,30056.0,314401.33,4200.0,117670.46,51158.0,60365.0,471412.89,121180.72,611446.52,3130.0,123827.7,211789.35,192138.4,232917.12,4100.0,620236.34,9188.0,214.0,133851.94,166.1
2007-12-19,229103.53,1893.0,31225.0,9880.0,49.4,173227.62,977.0,1556.0,57000.0,411107.8,8150.0,17258.0,89746.59,29420.0,3213.0,88385.23,497342.76,4842.0,601615.91,375.0,233502.56,5871.0,121927.34,15933.0,217994.85,512234.22,9140.0,330687.5,364769.04,24410.0,281787.54,3000.0,102338.86,52124.0,43089.0,430174.54,108097.8,583848.37,3050.0,114201.82,209081.3,178846.09,213623.86,4730.0,604479.18,8317.0,136.0,127762.99,166.8
2007-12-20,206067.79,1493.0,29829.0,9500.0,49.4,155777.3,797.0,1342.0,37500.0,364572.79,7050.0,15110.0,79940.61,25171.0,2263.0,79051.48,436947.22,3788.0,551287.67,350.0,210333.24,6092.0,109358.23,10412.0,192272.34,457035.43,7320.0,293392.34,322554.81,22079.0,249428.12,1760.0,91476.15,51664.0,41404.0,382895.19,96296.0,528530.79,2610.0,101760.49,178554.29,161712.32,191631.32,3970.0,556455.56,7597.0,124.0,115662.29,166.8
2007-12-21,183722.49,1228.0,29363.0,9150.0,21.7,138773.65,667.0,1467.0,31700.0,323137.68,6400.0,12366.0,70966.57,19884.0,1683.0,70147.12,381858.0,3526.0,491310.81,204.0,187588.16,5542.0,97768.15,8844.0,168091.23,400030.96,7040.0,259909.91,285861.13,19061.0,220682.22,1850.0,81955.0,50248.0,38686.0,339430.22,86248.85,468774.72,2140.0,91047.61,157266.15,144304.27,170519.57,4740.0,497085.42,6965.0,107.0,103467.32,166.1
2007-12-22,161299.39,1050.0,29883.0,8600.0,14.7,122092.13,720.0,1556.0,32610.0,288104.99,7586.0,11040.0,59567.48,15488.0,1290.0,58685.36,342077.19,1620.0,439908.67,310.0,165007.92,5361.0,85251.69,7930.0,149084.04,355797.21,7862.0,231567.48,255260.07,17290.0,195225.72,1246.0,70033.12,48925.0,32881.0,302100.08,74139.08,420956.59,2226.0,78898.52,139651.51,127245.38,150470.15,4450.0,444901.38,5917.0,140.0,90652.84,164.8
2007-12-23,142564.86,940.0,29904.0,9250.0,33.5,108152.11,690.0,1765.0,31609.0,259312.75,8496.0,9650.0,53999.39,13800.0,1100.0,53450.94,309843.26,1600.0,400175.94,260.0,145768.51,9263.0,76326.53,7540.0,129710.28,321254.42,9459.0,210039.99,231949.05,14970.0,172390.23,1285.0,64542.48,49475.0,30906.0,271147.58,67692.44,384441.84,1825.0,71195.92,120655.83,112577.27,132990.48,4014.0,404174.6,5616.0,130.0,80753.77,164.8
2007-12-24,141028.78,1230.0,31371.0,18100.0,237.9,117595.82,1000.0,3911.0,31260.0,240133.18,10460.0,10400.0,80081.3,17560.0,1440.0,80987.86,286120.94,1860.0,371692.76,420.0,142934.75,15460.0,95669.93,9760.0,119015.36,295041.78,10985.0,201312.77,219810.72,14800.0,161821.67,1817.0,97161.32,52492.0,52236.0,249012.16,97186.69,358880.14,1203.0,95138.5,112308.75,118300.36,135087.94,4128.0,374755.9,11822.0,270.0,95751.93,166.1
2007-12-25,158363.67,1120.0,19425.0,15500.0,232.7,139649.49,1030.0,3152.0,29325.0,232267.01,10556.0,13680.0,94240.64,16766.0,1710.0,94381.14,272571.91,1600.0,353258.53,320.0,158851.67,10959.0,116519.83,12640.0,151435.92,278649.53,11498.0,202152.36,218075.44,15600.0,172039.06,1552.0,110314.37,52676.0,65361.0,237884.37,113098.21,342867.18,800.0,114077.82,154066.48,138676.64,156409.15,3652.0,355502.24,9454.0,190.0,117104.83,166.1
2007-12-26,176799.43,944.0,19025.0,11500.0,35.2,146763.24,846.0,2569.0,26815.0,233593.05,8607.0,17064.0,83827.28,15422.0,1495.0,82807.91,268227.96,3052.0,343848.13,268.0,177317.11,6897.0,115022.61,11001.0,178090.33,271804.19,10234.0,211259.8,223823.87,15428.0,191768.76,1218.0,97654.42,52998.0,54158.0,236674.3,102922.5,335507.77,540.0,108317.65,175756.04,148422.54,172400.64,3341.0,345372.56,7469.0,156.0,119553.92,165.5
2007-12-27,177841.14,890.0,20312.0,9250.0,46.5,138462.4,867.0,1467.0,23044.0,240193.06,6848.0,14539.0,77550.54,14700.0,1164.0,76838.3,269650.77,3244.0,341919.65,745.0,180164.75,5469.0,105096.69,9757.0,168930.38,271697.23,8678.0,220015.71,231458.83,13703.0,200909.74,1074.0,88610.25,52952.0,51420.0,241905.47,93108.57,335120.8,240.0,98100.43,158817.62,142534.08,168592.12,3114.0,342861.32,6680.0,312.0,110769.47,164.8
2007-12-28,164274.35,853.0,16896.0,8650.0,47.9,124448.83,797.0,1303.0,19391.0,244315.99,6004.0,12357.0,66409.35,12740.0,1011.0,65495.86,270874.11,2550.0,342836.41,699.0,167712.76,4705.0,92965.17,7735.0,151830.94,272984.94,7215.0,217441.34,231535.03,12476.0,193655.06,1050.0,77004.62,52998.0,43299.0,246777.99,81345.93,336373.07,225.0,86289.58,142472.27,129202.39,153496.87,2872.0,343560.3,4874.0,194.0,98583.28,164.8
2007-12-29,149497.93,1040.0,17575.0,8450.0,166.2,112748.28,890.0,1264.0,21272.0,239184.94,5120.0,11680.0,60741.42,12207.0,1370.0,60150.96,268747.14,2490.0,342152.82,930.0,153068.05,4600.0,83570.43,6840.0,135199.46,271735.01,6434.0,203809.67,220618.62,12230.0,177471.81,1026.0,70614.06,52860.0,39919.0,244144.03,74104.56,335174.33,238.0,77973.53,126395.07,116888.73,139005.51,3184.0,342998.82,4766.0,420.0,88350.25,166.8
2007-12-30,139978.68,1090.0,8996.0,8300.0,217.4,107058.27,1030.0,1594.0,23704.0,225995.17,4537.0,13210.0,62533.18,11624.0,2010.0,62298.01,260380.28,1860.0,335617.73,730.0,142909.6,4501.0,81084.36,6620.0,126360.91,264961.97,8031.0,187716.17,205605.16,11220.0,163778.17,906.0,71701.68,50928.0,42509.0,233000.01,74371.89,327335.66,206.0,76878.48,119689.47,110084.9,131568.44,3077.0,336900.84,5859.0,250.0,84534.87,342.8
2007-12-31,137769.15,971.0,8904.0,7470.0,215.7,101637.48,1075.0,1284.0,25858.0,211746.31,4701.0,19392.0,56040.94,6486.0,1781.0,55400.36,248531.43,2393.0,323300.18,557.0,139902.13,4237.0,76407.12,6298.0,130229.12,253937.87,10431.0,176610.59,194453.04,10833.0,156785.2,842.0,64945.07,48790.0,40500.0,218835.17,68256.77,314095.1,240.0,71719.08,126120.83,104514.02,130382.79,2270.0,325001.68,5020.0,206.0,80076.65,341.0
2008-01-01,133002.36,880.0,12742.0,6570.0,37.0,95170.64,1160.0,1098.0,24901.0,201140.55,4537.0,19240.0,52448.23,7567.0,1390.0,51997.44,236526.5,1380.0,308998.71,470.0,135192.12,3732.0,70650.36,6050.0,126079.85,241866.64,9392.0,170061.03,186573.24,10910.0,152315.74,807.0,60168.53,47295.0,37268.0,207059.89,63065.57,299860.05,200.0,66180.75,119241.16,98096.37,125748.22,2104.0,310820.39,4532.0,320.0,74299.84,338.2
2008-01-02,124160.6,810.0,9962.0,5800.0,37.0,88637.3,1020.0,1013.0,23000.0,192172.25,4500.0,15780.0,50775.33,7780.0,1380.0,50422.71,225065.31,1590.0,294971.11,420.0,126537.86,3311.0,66602.48,5920.0,116040.57,230156.85,7770.0,163014.08,178159.27,8970.0,144864.46,630.0,57537.34,45855.0,35908.0,197503.87,60084.29,286240.75,200.0,62693.36,108915.67,91447.4,116204.62,1230.0,296739.11,4388.0,290.0,69795.91,186.5
2008-01-03,113851.55,730.0,20158.0,5120.0,58.6,81179.03,937.0,795.0,20700.0,181685.73,3940.0,14088.0,44538.92,8546.0,990.0,43983.16,212559.55,1871.0,280382.61,477.0,116283.4,2876.0,60713.33,5458.0,107173.01,217817.94,6520.0,152778.58,167429.9,8438.0,134518.58,570.0,50871.09,43885.0,28555.0,187284.58,53623.61,271751.06,200.0,56646.25,100932.0,83998.87,106065.86,973.0,282160.14,3920.0,157.0,64018.21,25.9
2008-01-04,97738.43,686.0,20062.0,4170.0,48.4,67606.85,811.0,520.0,19400.0,168527.33,3300.0,12246.0,38826.39,8214.0,826.0,38345.54,198527.38,1516.0,263923.81,432.0,100385.55,2440.0,53441.49,5123.0,93781.3,204067.78,5520.0,137301.94,151754.16,1393.0,119869.64,560.0,44067.95,41140.0,24700.0,174933.11,46550.92,255163.0,150.0,49519.45,86825.17,71352.34,90728.98,890.0,265807.75,3084.0,86.0,56724.45,26.2
2008-01-05,81716.66,660.0,19733.0,3570.0,25.4,58176.88,700.0,490.0,17890.0,148230.22,2251.0,10340.0,32259.75,7356.0,720.0,31812.48,179782.96,1030.0,244419.63,130.0,83742.73,2360.0,44552.73,4790.0,79464.19,187132.66,4753.0,117700.64,131549.18,7030.0,101150.97,633.0,36752.45,37377.0,19800.0,155714.41,38711.06,234391.64,150.0,41195.05,73207.13,60627.72,76124.01,596.0,246493.73,2714.0,90.0,47634.56,25.9
2008-01-06,71149.99,680.0,14504.0,3540.0,25.4,52758.18,630.0,575.0,16742.0,127096.07,1932.0,9200.0,29609.94,4652.0,750.0,29386.74,156417.71,1080.0,215392.51,120.0,72519.23,2360.0,38687.77,4620.0,71592.0,163819.38,4726.0,99903.38,112389.82,6470.0,85928.72,701.0,33689.82,32710.0,21060.0,134319.67,34934.97,205421.39,150.0,36439.04,67294.65,54377.34,66911.29,649.0,218035.89,2685.0,100.0,40815.66,25.9
2008-01-07,75172.06,710.0,14150.0,5690.0,25.4,65199.26,607.0,756.0,15900.0,109996.32,2180.0,10417.0,47022.35,19814.0,7313.0,47631.99,136003.68,1139.0,187229.37,117.0,75402.45,1600.0,50938.64,4864.0,70911.53,142342.62,4500.0,90301.14,99481.06,6402.0,81941.28,950.0,52060.0,29401.0,22449.0,115730.23,52048.6,178651.27,200.0,50913.18,68072.51,64162.85,74630.81,840.0,189674.6,5414.0,96.0,50491.25,25.9
2008-01-08,92964.36,761.0,19775.0,5610.0,11.1,79677.63,654.0,892.0,15900.0,102615.73,2120.0,15345.0,51502.09,16360.0,6809.0,51406.14,124535.71,1263.0,166937.52,147.0,92311.78,3825.0,61372.31,5030.0,95455.31,128356.31,4070.0,96206.9,99310.02,7857.0,93378.79,920.0,57576.55,27464.0,28116.0,105512.91,59185.08,160917.22,250.0,59915.11,97836.1,79055.07,95042.01,780.0,168709.59,4676.0,93.0,61818.92,25.9
2008-01-09,109302.67,730.0,19483.0,4800.0,29.2,85390.74,647.0,20813.0,14399.0,120102.25,4340.0,16926.0,53249.25,15554.0,3774.0,53039.5,132756.06,1538.0,168469.99,199.0,109066.41,24799.0,65450.48,6504.0,109844.77,131405.4,5690.0,147747.48,135296.8,9002.0,112473.51,1760.0,58770.2,35657.0,31016.0,116368.65,60923.98,167655.02,607.0,62699.69,107525.74,86093.37,107310.97,1700.0,168574.46,4100.0,96.0,67146.04,104.4
2008-01-10,114266.45,1275.0,20112.0,5300.0,46.5,87466.01,790.0,14542.0,14200.0,164368.83,4530.0,14337.0,52028.19,11279.0,2753.0,51679.21,167946.58,1598.0,208802.84,337.0,115315.45,28000.0,65959.39,8193.0,111108.51,159677.79,7000.0,177238.94,176859.85,9730.0,127054.49,1990.0,58209.27,58237.0,33726.0,153918.53,60543.59,215805.75,610.0,62693.35,106352.65,88816.21,109731.91,2220.0,205997.95,4154.0,120.0,68312.98,103.9
2008-01-11,124459.85,2248.0,20392.0,11300.0,134.4,103414.77,937.0,5465.0,27800.0,212283.01,33000.0,13931.0,61739.57,16963.0,2540.0,61902.2,225335.82,1829.0,274706.74,572.0,125384.79,26300.0,75978.61,21241.0,114531.1,213336.75,30000.0,199782.16,216012.22,21548.0,141485.53,6740.0,73054.0,67036.0,38269.0,202468.06,74189.88,282635.49,1850.0,74246.37,110664.31,102758.23,121119.54,17400.0,270865.51,5274.0,287.0,77000.49,106.0
2008-01-12,178995.04,7830.0,25858.0,14700.0,132.5,139859.92,4160.0,5634.0,34851.0,258827.78,25364.0,50920.0,90405.15,27435.0,6770.0,91348.65,282456.03,4810.0,339687.53,1760.0,177851.78,20700.0,102809.18,22110.0,173576.12,269719.11,30003.0,236107.8,258681.45,21880.0,185581.07,2994.0,104227.15,71568.0,54158.0,249709.64,104694.8,346867.92,2900.0,102719.98,178365.91,136488.56,179417.15,7569.0,335452.54,9588.0,510.0,101815.02,338.2
2008-01-13,232257.0,3430.0,27221.0,10900.0,131.2,157063.48,4410.0,4742.0,34847.0,291225.48,19259.0,58210.0,88452.65,26699.0,7520.0,87799.09,323084.19,10270.0,394809.87,1160.0,231489.44,14520.0,113408.41,22000.0,237080.72,315124.45,22400.0,272828.49,291856.65,22860.0,242460.49,2113.0,101075.43,74440.0,48430.0,286519.1,105380.0,398105.19,2687.0,108875.7,237031.83,157238.13,221868.65,3476.0,391464.62,7173.0,460.0,115713.72,336.4
2008-01-14,232638.01,2417.0,29592.0,8950.0,130.6,153503.68,3669.0,3680.0,32800.0,319578.73,9500.0,35815.0,82224.16,23755.0,3853.0,81468.96,352589.44,8229.0,434964.02,999.0,235937.52,11100.0,108895.2,18116.0,228280.75,347870.57,15700.0,300922.51,316566.83,21118.0,269979.1,2000.0,93028.49,74860.0,46242.0,316415.57,97584.03,434206.61,1800.0,102361.06,211399.39,157075.63,212230.69,3800.0,432868.77,6760.0,407.0,113739.49,337.3
2008-01-15,205341.02,1807.0,46275.0,8500.0,130.0,137907.36,3010.0,3443.0,28700.0,334116.72,7200.0,25420.0,69768.79,15488.0,2503.0,68771.01,368894.12,5618.0,460742.27,902.0,210518.51,6860.0,97123.09,11395.0,194860.37,367853.06,12800.0,292750.34,317080.35,17158.0,252612.53,1550.0,80353.99,76120.0,42247.0,335009.3,84949.19,456501.04,960.0,90175.97,178190.49,143186.22,185094.88,4000.0,459817.91,6115.0,292.0,102830.95,168.7
2008-01-16,174042.34,1469.0,40221.0,7585.0,129.3,117337.92,2776.0,3253.0,26349.0,321203.61,5668.0,18173.0,54481.73,8435.0,1895.0,53438.65,362220.3,4139.0,468827.95,356.0,178775.49,5397.0,80742.68,8748.0,161992.51,367265.75,10313.0,258900.61,289338.87,14711.0,216427.17,1090.0,64162.27,80980.0,36154.0,329537.66,68531.91,460477.59,595.0,73885.51,147211.58,123048.02,156215.89,3680.0,469289.81,4460.0,175.0,86668.65,166.8
2008-01-17,145843.85,1263.0,31308.0,6420.0,76.5,99810.13,1417.0,2603.0,27500.0,285923.34,5140.0,15107.0,49009.59,8159.0,1495.0,48502.8,334029.7,3319.0,455777.12,307.0,149898.86,4468.0,68651.32,7317.0,131221.62,344576.99,8170.0,219311.27,248627.98,13444.0,182018.62,1100.0,56685.96,85306.0,33726.0,299955.04,59758.66,443071.94,270.0,63414.52,119264.52,104672.43,131701.18,3600.0,457842.39,4028.0,178.0,73361.08,100.4
2008-01-18,126069.25,1111.0,33317.0,6070.0,28.2,90134.53,1257.0,2518.0,27500.0,244600.66,4260.0,12671.0,50370.06,12384.0,1291.0,50177.99,294439.39,2432.0,425047.84,299.0,129226.43,3982.0,65004.81,6523.0,112505.5,307679.67,6940.0,185816.83,210384.45,11741.0,154753.77,930.0,57147.56,88167.0,31714.0,259702.03,59322.52,409448.85,290.0,61440.51,104282.01,93498.26,115628.17,3530.0,428408.27,4028.0,172.0,68067.15,99.9
2008-01-19,114101.15,1010.0,33579.0,5720.0,28.2,85124.26,1150.0,2414.0,24065.0,208464.62,3096.0,10960.0,48143.27,12561.0,1380.0,47764.07,253342.17,1790.0,383102.27,180.0,116405.63,3640.0,63016.12,5740.0,105631.07,266615.64,5941.0,160938.45,180564.54,10260.0,136438.09,877.0,54810.94,84073.0,28665.0,221590.26,57217.61,366265.36,318.0,59568.1,100001.56,87611.94,106277.57,2997.0,387232.38,3886.0,140.0,65707.87,50.6
2008-01-20,105320.11,880.0,18629.0,4800.0,27.2,79473.96,1050.0,2253.0,19968.0,181096.52,2448.0,10770.0,43049.16,11681.0,1500.0,42561.78,218162.52,1720.0,337198.4,160.0,107144.97,3195.0,58144.48,5310.0,100497.5,229536.44,5401.0,143359.26,159154.02,9220.0,124255.32,727.0,48958.44,75160.0,24596.0,191380.23,51542.51,320762.98,218.0,54350.15,94988.72,81958.88,99515.54,2717.0,341528.04,3517.0,120.0,61171.93,50.6
2008-01-21,92169.6,690.0,18375.0,3540.0,27.7,67010.82,940.0,2185.0,16731.0,158759.7,1801.0,9700.0,30740.56,8770.0,1220.0,30012.76,191509.99,1500.0,297855.14,120.0,94035.21,2544.0,46135.84,4940.0,91400.5,200363.08,4834.0,126869.69,139690.45,8030.0,110797.56,534.0,35652.46,71664.0,15424.0,168051.8,38260.86,284098.32,215.0,41795.62,85332.34,70483.18,85815.76,2131.0,301586.5,3053.0,100.0,50055.95,50.6
2008-01-22,76012.87,761.0,16492.0,3200.0,28.2,53505.46,853.0,2151.0,14349.0,138415.27,1630.0,7724.0,28243.41,7151.0,921.0,28055.47,165500.96,1691.0,265341.2,139.0,77907.52,2625.0,37319.57,4568.0,73418.64,173947.21,4429.0,110721.49,122598.23,6532.0,94306.96,633.0,31938.66,62091.0,17809.0,145682.72,33143.95,253539.77,131.0,34792.67,66022.76,56483.0,69098.04,1577.0,268469.35,2276.0,106.0,39893.58,51.0
2008-01-23,63554.32,776.0,21837.0,3120.0,27.2,45906.92,909.0,1264.0,11700.0,119250.0,1370.0,7669.0,26319.22,7996.0,882.0,26150.88,141793.35,1564.0,234370.4,135.0,64993.93,2625.0,33257.07,4513.0,63687.94,149079.52,4100.0,93307.2,104961.05,6369.0,78393.02,490.0,29837.14,56696.0,14954.0,125755.66,30717.58,222315.22,93.0,31733.1,59213.28,47686.43,58044.22,1010.0,237760.68,2189.0,109.0,34736.95,50.6
2008-01-24,57375.99,745.0,17971.0,2860.0,27.2,42513.6,902.0,1206.0,10300.0,100836.82,1300.0,8325.0,25830.98,6439.0,781.0,25739.45,120136.57,1598.0,200501.16,135.0,58236.86,2464.0,31445.51,4261.0,60485.82,126586.78,3888.0,79258.84,89167.58,6305.0,67886.79,500.0,28963.19,49475.0,16617.0,106731.86,29644.69,190403.88,93.0,30351.51,57099.65,43500.52,53279.34,598.0,203429.64,2090.0,100.0,32416.01,50.6
2008-01-25,53511.8,610.0,17700.0,2730.0,27.2,40418.4,937.0,1115.0,9190.0,86093.41,1123.0,7068.0,25294.27,6162.0,712.0,25201.14,102158.82,1623.0,167934.15,119.0,54126.1,2255.0,30427.44,4172.0,58017.0,107407.18,3670.0,70583.9,78148.48,5924.0,61899.87,480.0,28277.69,39292.0,16617.0,90676.67,28894.99,158993.44,100.0,29502.21,54607.44,41131.81,49672.93,378.0,170636.14,1776.0,79.0,31197.64,50.6
2008-01-26,49371.65,630.0,15475.0,2340.0,10.6,37332.97,850.0,730.0,8644.0,76258.16,1215.0,6790.0,22715.3,4733.0,660.0,22540.21,89385.83,1290.0,140450.53,120.0,49958.37,2080.0,28002.96,4100.0,55562.47,93107.77,3555.0,64745.64,70995.94,5030.0,57341.74,559.0,25414.45,32416.0,14125.0,79303.27,26117.68,133620.4,107.0,26957.19,52349.09,38129.62,45947.41,436.0,142667.82,2959.0,80.0,28896.16,50.6
2008-01-27,45272.34,620.0,15200.0,2340.0,10.6,34128.42,770.0,834.0,8351.0,69631.06,1140.0,6270.0,20434.59,2707.0,710.0,20297.2,80907.38,1240.0,121352.35,110.0,45801.89,2104.0,25117.65,3870.0,51382.33,83397.27,3345.0,60017.76,65599.95,5270.0,52717.26,574.0,23054.64,28243.0,12874.0,71670.56,23568.16,116895.75,109.0,24242.14,47939.95,34862.8,42063.32,436.0,122872.56,4262.0,60.0,25943.52,50.6
2008-01-28,42160.19,629.0,15275.0,2340.0,10.6,31792.15,725.0,821.0,8132.0,64224.8,1115.0,6397.0,20133.82,3508.0,681.0,20097.94,74554.1,1346.0,108566.43,115.0,42579.27,2080.0,23659.22,3762.0,48047.2,76410.41,3189.0,55554.33,60771.29,4887.0,48575.43,559.0,22596.32,25550.0,12787.0,65831.19,22863.88,105611.13,107.0,23166.11,45097.45,32324.88,39171.37,395.0,109568.27,3550.0,61.0,24156.48,50.6
2008-01-29,39395.56,538.0,15500.0,2340.0,10.6,29578.11,710.0,808.0,8023.0,59419.69,1080.0,6107.0,18473.48,3642.0,580.0,18375.25,69183.44,1257.0,99230.56,114.0,39758.23,2030.0,22180.11,3672.0,46262.36,70721.16,3189.0,51639.11,56516.17,4657.0,45235.01,500.0,21013.14,23700.0,12090.0,60777.51,21330.44,97110.6,102.0,21716.61,43695.62,30037.96,36550.83,395.0,99942.1,2247.0,102.0,22610.02,50.6
2008-01-30,47520.99,1905.0,12458.0,3500.0,57.2,39675.34,1340.0,600.0,11700.0,61447.88,4770.0,8751.0,32643.38,12324.0,3177.0,33242.98,71555.42,2043.0,96201.86,970.0,47827.32,2360.0,31772.56,4640.0,48998.53,71050.5,10600.0,55109.84,61729.4,5183.0,48732.57,1930.0,35366.57,22900.0,15614.0,60942.54,34639.02,95669.06,778.0,32896.72,46767.93,38286.94,45073.95,4300.0,96422.41,6056.0,913.0,30647.41,51.3
2008-01-31,74699.36,2755.0,12450.0,3820.0,229.2,65087.91,2048.0,740.0,17500.0,76065.04,10700.0,14331.0,52330.13,23755.0,7495.0,52991.6,88062.13,4260.0,105052.09,3172.0,76075.94,2307.0,52968.43,4825.0,73476.38,83882.93,17490.0,73413.56,83076.31,5487.0,69596.68,840.0,55442.66,21953.0,20767.0,72243.88,55357.19,107087.16,480.0,53680.9,75007.08,61751.62,72446.51,2400.0,104374.69,8061.0,681.0,51042.06,490.1
2008-02-01,103672.65,1606.0,19621.0,3420.0,445.4,80952.16,1769.0,550.0,23100.0,102478.02,12200.0,17217.0,55907.93,21766.0,5718.0,55737.96,118255.34,4851.0,128153.71,1191.0,104027.3,2080.0,64286.44,4530.0,103616.14,110660.05,18400.0,104333.39,114781.78,6177.0,100121.72,1000.0,59907.49,21640.0,24804.0,95779.02,61728.23,132685.56,920.0,62685.46,104486.69,80126.15,99077.56,2620.0,126419.01,6255.0,958.0,64642.39,502.0
2008-02-02,141823.38,1920.0,24821.0,9990.0,439.8,115951.85,3380.0,892.0,24233.0,141034.96,11460.0,24750.0,87342.15,51526.0,17450.0,88462.0,157811.55,5070.0,163383.66,1300.0,141506.57,2733.0,91958.24,5070.0,128595.43,148172.91,22647.0,142879.76,155435.06,7690.0,137395.98,1285.0,95989.41,21480.0,27355.0,131679.58,95569.57,169302.93,927.0,92671.77,125610.38,112358.03,136439.58,3268.0,160804.36,8925.0,1680.0,90411.26,625.5
